Date [UTC], Time [UTC], Illuminance [lux], Temperature [°C], Humidity [%], CO2 [ppm], TVOC [ppb], Latitude [°], Longitude [°], Satellites [-], Speed [m/s], Altitude [m], Roll [°], Pitch [°], Heading [°], Wind speed [m/s], Wind angle [°], Wind temp. [°C]
2023-03-30, 11:38:56.810, 366.51, 15.35, 50.53, 400, 0, 46.52110291, 6.56323051, 9, 0.08, 441.4, -0.1, -1.0, 2.3, 1.9, 357, 16
2023-03-30, 11:38:57.919, 367.10, 15.35, 50.51, 400, 0, 46.52109528, 6.56323051, 9, 0.07, 441.4, -0.2, -1.1, 2.0, 1.5, 30, 16
2023-03-30, 11:38:59.025, 369.03, 15.34, 50.45, 400, 0, 46.52109528, 6.56323051, 9, 0.06, 441.3, -0.1, -0.9, 2.2, 1.1, 19, 16
2023-03-30, 11:39:00.133, 369.62, 15.37, 50.46, 400, 0, 46.52110291, 6.56322622, 9, 0.07, 441.2, -0.1, -1.0, 1.6, 1.4, 15, 16
2023-03-30, 11:39:01.238, 371.02, 15.35, 50.44, 400, 0, 46.52110291, 6.56322336, 9, 0.11, 441.1, -0.2, -1.0, 1.8, 1.0, 17, 16
2023-03-30, 11:39:02.346, 372.94, 15.34, 50.44, 400, 0, 46.52110291, 6.56322527, 9, 0.08, 441.1, -0.1, -1.0, 2.3, 1.1, 30, 16
2023-03-30, 11:39:03.452, 374.35, 15.35, 50.44, 400, 0, 46.52110291, 6.56322527, 9, 0.06, 441.0, -0.1, -1.0, 2.2, 0.6, 350, 16
2023-03-30, 11:39:04.558, 374.12, 15.37, 50.40, 400, 2, 46.52110291, 6.56322098, 9, 0.08, 440.9, -0.2, -0.9, 1.6, 1.0, 14, 16
2023-03-30, 11:39:05.664, 374.94, 15.38, 50.39, 400, 7, 46.52110291, 6.56322098, 9, 0.09, 441.0, -0.1, -0.9, 2.4, 0.9, 0, 16
2023-03-30, 11:39:06.771, 366.78, 15.37, 50.38, 400, 17, 46.52110291, 6.56322098, 9, 0.08, 440.8, -0.1, -0.8, 2.2, 0.8, 352, 16
2023-03-30, 11:39:07.878, 355.51, 15.37, 50.40, 400, 14, 46.52109528, 6.56322098, 9, 0.06, 440.7, -0.1, -1.0, 1.6, 0.6, 317, 16
