Date [UTC], Time [UTC], Illuminance [lux], Temperature [°C], Humidity [%], CO2 [ppm], TVOC [ppb], Latitude [°], Longitude [°], Satellites [-], Speed [m/s], Altitude [m], Roll [°], Pitch [°], Heading [°], Wind speed [m/s], Wind angle [°], Wind temp. [°C]
2023-03-30, 12:01:07.068, 1317.19, 15.93, 50.07, 400, 1255, 46.51960373, 6.56350708, 10, 0.08, 393.7, 1.8, -0.4, 344.9, 0.8, 229, 17
2023-03-30, 12:01:08.174, 1320.40, 15.94, 50.03, 400, 1265, 46.51959610, 6.56350708, 10, 0.08, 393.5, 1.8, -0.3, 344.5, 0.5, 298, 17
2023-03-30, 12:01:09.281, 1321.38, 15.93, 49.95, 400, 1275, 46.51959610, 6.56350517, 10, 0.08, 393.5, 1.7, -0.4, 344.6, 1.8, 295, 17
2023-03-30, 12:01:10.387, 1323.23, 15.93, 49.93, 400, 1277, 46.51959610, 6.56350327, 10, 0.08, 393.6, 1.7, -0.4, 345.1, 1.1, 269, 17
2023-03-30, 12:01:11.495, 1325.08, 15.90, 49.88, 400, 1275, 46.51958847, 6.56349993, 10, 0.10, 393.4, 1.8, -0.4, 345.3, 1.0, 245, 17
2023-03-30, 12:01:12.601, 1325.56, 15.93, 49.86, 400, 1263, 46.51958084, 6.56349802, 10, 0.14, 393.1, 1.8, -0.4, 344.3, 1.0, 201, 17
2023-03-30, 12:01:13.706, 1328.77, 15.93, 49.89, 400, 1239, 46.51957321, 6.56349707, 10, 0.06, 392.9, 1.9, -0.2, 344.6, 0.1, 157, 17
2023-03-30, 12:01:14.810, 1329.26, 15.93, 49.86, 400, 1308, 46.51956558, 6.56349707, 10, 0.08, 392.8, 1.8, -0.4, 344.4, 0.1, 89, 17
2023-03-30, 12:01:15.912, 1331.11, 15.93, 49.81, 400, 1247, 46.51955414, 6.56349468, 10, 0.05, 392.7, 1.9, -0.5, 345.2, 1.1, 197, 17
2023-03-30, 12:01:17.018, 1332.96, 15.94, 49.80, 400, 1261, 46.51955414, 6.56349277, 11, 0.04, 392.7, 1.7, -0.3, 344.7, 1.7, 212, 17
2023-03-30, 12:01:18.122, 1333.45, 15.93, 49.76, 400, 1227, 46.51955414, 6.56349468, 10, 0.03, 392.7, 1.8, -0.5, 344.6, 0.7, 210, 17
2023-03-30, 12:01:19.226, 1335.30, 15.94, 49.77, 400, 1229, 46.51955414, 6.56349277, 10, 0.05, 392.7, 1.8, -0.3, 344.6, 1.1, 199, 17
2023-03-30, 12:01:20.331, 1337.15, 15.94, 49.75, 400, 1211, 46.51956558, 6.56349277, 10, 0.28, 392.9, 1.8, -0.4, 344.6, 1.5, 214, 17
2023-03-30, 12:01:21.436, 1337.64, 15.94, 49.73, 400, 1205, 46.51956558, 6.56349277, 10, 0.21, 393.1, 1.7, -0.4, 344.3, 0.8, 226, 17
2023-03-30, 12:01:22.542, 1339.49, 15.93, 49.71, 400, 1223, 46.51954651, 6.56349182, 10, 0.09, 393.1, 1.7, -0.4, 345.3, 1.2, 228, 17
2023-03-30, 12:01:23.647, 1338.62, 15.94, 49.72, 400, 1269, 46.51954651, 6.56348896, 10, 0.12, 393.0, 1.7, -0.4, 344.8, 1.5, 221, 17
2023-03-30, 12:01:24.780, 1339.11, 15.93, 49.71, 400, 1237, 46.51954651, 6.56348896, 10, 0.04, 393.0, 1.7, -0.4, 344.8, 0.7, 208, 17
2023-03-30, 12:01:25.885, 1340.96, 15.96, 49.67, 400, 1227, 46.51953888, 6.56348658, 10, 0.14, 393.0, 1.9, -0.4, 344.1, 1.0, 237, 17
2023-03-30, 12:01:26.988, 1341.45, 15.93, 49.67, 400, 1183, 46.51953125, 6.56348467, 11, 0.13, 393.0, 1.6, -0.3, 344.8, 0.9, 241, 17
2023-03-30, 12:01:28.094, 1344.17, 15.97, 49.70, 400, 1193, 46.51953125, 6.56348658, 11, 0.20, 393.1, 1.8, -0.4, 345.2, 0.8, 232, 17
2023-03-30, 12:01:29.201, 1344.66, 15.94, 49.71, 400, 1223, 46.51953125, 6.56348896, 10, 0.31, 393.2, 1.8, -0.2, 344.2, 0.3, 192, 17
2023-03-30, 12:01:30.309, 1346.51, 15.98, 49.71, 400, 1237, 46.51953888, 6.56348896, 10, 0.17, 393.3, 1.8, -0.5, 345.1, 0.6, 159, 17
2023-03-30, 12:01:31.415, 1347.00, 15.98, 49.68, 400, 1219, 46.51953888, 6.56348658, 10, 0.12, 393.3, 1.8, -0.4, 345.1, 0.4, 204, 17
2023-03-30, 12:01:32.521, 1349.72, 15.98, 49.66, 400, 1223, 46.51953125, 6.56348181, 10, 0.06, 393.2, 1.7, -0.2, 344.6, 0.6, 181, 17
2023-03-30, 12:01:33.627, 1350.21, 15.97, 49.65, 400, 1221, 46.51952362, 6.56348181, 10, 0.11, 393.1, 1.9, -0.3, 344.8, 0.6, 187, 17
2023-03-30, 12:01:34.733, 1350.70, 15.97, 49.63, 400, 1213, 46.51951599, 6.56348467, 10, 0.26, 393.1, 1.8, -0.6, 344.3, 0.1, 298, 17
2023-03-30, 12:01:35.840, 1343.90, 15.96, 49.68, 400, 1241, 46.51951599, 6.56348181, 10, 0.12, 393.0, 1.8, -0.3, 344.9, 0.4, 346, 17
2023-03-30, 12:01:36.946, 1332.91, 15.98, 49.65, 400, 1249, 46.51951599, 6.56348181, 11, 0.10, 393.0, 1.7, -0.5, 344.6, 0.4, 353, 17
2023-03-30, 12:01:38.054, 1286.34, 15.97, 49.58, 400, 1271, 46.51951599, 6.56348181, 11, 0.09, 393.0, 1.8, -0.2, 344.9, 0.8, 248, 17
2023-03-30, 12:01:39.162, 1050.30, 15.98, 49.58, 400, 1241, 46.51951599, 6.56348467, 10, 0.19, 393.1, 1.8, -0.4, 344.8, 1.0, 242, 17
2023-03-30, 12:07:27.858, 1173.80, 16.32, 49.07, 400, 1052, 46.52114105, 6.56508493, 9, 0.09, 429.4, 1.1, 0.7, 4.1, 0.9, 206, 17
2023-03-30, 12:07:28.965, 1297.77, 16.32, 49.07, 400, 1029, 46.52114105, 6.56508684, 10, 0.07, 429.5, 1.3, 0.6, 4.2, 0.6, 174, 17
2023-03-30, 12:07:30.073, 1526.90, 16.34, 49.07, 400, 1046, 46.52114105, 6.56508493, 10, 0.05, 429.5, 1.2, 0.6, 3.7, 1.4, 192, 17
2023-03-30, 12:07:31.180, 1590.68, 16.34, 49.05, 400, 995, 46.52114105, 6.56507969, 9, 0.17, 429.5, 1.2, 0.9, 4.4, 1.8, 191, 17
2023-03-30, 12:07:32.288, 1609.35, 16.34, 49.08, 400, 1034, 46.52115250, 6.56507874, 9, 0.46, 429.5, 1.2, 0.4, 4.1, 1.5, 179, 17
2023-03-30, 12:07:33.394, 1605.76, 16.32, 49.02, 400, 963, 46.52115250, 6.56507969, 9, 0.13, 429.6, 1.2, 0.7, 3.5, 2.1, 190, 17
2023-03-30, 12:07:34.501, 1610.56, 16.35, 49.05, 400, 981, 46.52116013, 6.56508398, 9, 0.07, 429.6, 1.3, 0.6, 3.9, 2.0, 190, 17
2023-03-30, 12:07:35.606, 1616.92, 16.35, 49.05, 400, 953, 46.52115250, 6.56508493, 8, 0.25, 429.7, 1.2, 0.4, 3.8, 2.1, 190, 17
2023-03-30, 12:07:36.711, 1615.94, 16.37, 49.07, 400, 953, 46.52115250, 6.56508684, 8, 0.15, 429.7, 1.2, 0.5, 4.4, 2.8, 193, 17
2023-03-30, 12:07:37.814, 1618.39, 16.35, 49.08, 400, 905, 46.52115250, 6.56508493, 9, 0.19, 429.7, 1.2, 0.4, 4.2, 3.1, 185, 17
2023-03-30, 12:07:38.922, 1617.34, 16.37, 49.04, 400, 872, 46.52115250, 6.56508398, 9, 0.09, 429.7, 1.2, 0.3, 3.8, 2.7, 181, 17
2023-03-30, 12:07:40.027, 1621.42, 16.35, 49.07, 400, 866, 46.52115250, 6.56508398, 10, 0.08, 429.7, 1.2, 0.4, 4.2, 2.3, 185, 17
2023-03-30, 12:07:41.131, 1625.57, 16.35, 49.08, 400, 874, 46.52115250, 6.56508160, 8, 0.07, 429.7, 1.1, 0.2, 4.1, 2.0, 183, 17
2023-03-30, 12:07:42.235, 1626.45, 16.35, 49.14, 400, 856, 46.52114105, 6.56508160, 8, 0.19, 429.7, 1.2, 0.3, 4.2, 1.6, 198, 17
2023-03-30, 12:07:43.341, 1630.30, 16.35, 49.14, 400, 814, 46.52114105, 6.56508493, 8, 0.01, 429.7, 1.1, 0.3, 4.2, 2.1, 188, 17
2023-03-30, 12:07:44.447, 1634.74, 16.34, 49.14, 400, 826, 46.52114105, 6.56508493, 8, 0.16, 429.7, 1.0, 0.3, 4.5, 2.1, 186, 17
2023-03-30, 12:07:45.553, 1639.70, 16.37, 49.18, 400, 806, 46.52114105, 6.56508780, 9, 0.30, 429.8, 1.1, 0.3, 4.0, 2.4, 190, 17
2023-03-30, 12:07:46.659, 1638.95, 16.34, 49.22, 400, 790, 46.52114105, 6.56508780, 9, 0.27, 429.8, 1.1, 0.1, 4.1, 2.2, 188, 17
2023-03-30, 12:07:47.767, 1645.25, 16.32, 49.24, 400, 768, 46.52115250, 6.56509209, 8, 0.23, 429.8, 1.0, 0.2, 4.3, 2.1, 194, 17
2023-03-30, 12:07:48.874, 1648.06, 16.35, 49.29, 400, 766, 46.52115250, 6.56509304, 9, 0.20, 429.8, 1.2, 0.2, 3.8, 1.7, 183, 17
2023-03-30, 12:07:49.981, 1649.23, 16.34, 49.29, 400, 755, 46.52114105, 6.56509304, 9, 0.20, 429.8, 1.2, 0.1, 4.3, 1.3, 189, 17
2023-03-30, 12:07:51.087, 1648.71, 16.35, 49.33, 400, 757, 46.52114105, 6.56509495, 8, 0.17, 429.8, 1.1, 0.2, 4.5, 1.4, 181, 17
2023-03-30, 12:07:52.197, 1643.52, 16.34, 49.35, 400, 737, 46.52114105, 6.56509686, 9, 0.15, 429.8, 1.0, 0.2, 4.5, 1.0, 192, 17
2023-03-30, 12:07:53.302, 1628.77, 16.35, 49.39, 400, 723, 46.52114105, 6.56509781, 9, 0.27, 429.8, 1.2, 0.2, 3.9, 1.5, 184, 17
2023-03-30, 12:07:54.409, 1597.79, 16.35, 49.42, 400, 733, 46.52114105, 6.56510115, 9, 0.07, 429.8, 1.2, 0.1, 4.7, 1.7, 192, 17
2023-03-30, 12:07:55.516, 1142.20, 16.35, 49.38, 400, 709, 46.52114105, 6.56510115, 9, 0.16, 429.8, 0.9, 0.1, 4.4, 1.7, 188, 17
2023-03-30, 12:08:20.313, 1814.75, 16.31, 49.94, 400, 812, 46.52115250, 6.56510830, 9, 0.02, 429.9, 1.2, -0.3, 9.8, 1.7, 175, 17
2023-03-30, 12:08:21.419, 1748.13, 16.34, 49.94, 400, 810, 46.52116013, 6.56510830, 9, 0.02, 429.9, 1.6, -0.4, 9.6, 1.3, 197, 17
2023-03-30, 12:08:23.694, 1897.17, 16.30, 49.92, 400, 753, 46.52115250, 6.56510115, 9, 0.39, 429.8, 1.4, -0.4, 10.0, 1.3, 178, 17
2023-03-30, 12:08:24.797, 1915.54, 16.31, 49.99, 400, 749, 46.52116013, 6.56510639, 9, 0.11, 429.7, 1.4, -0.4, 10.2, 1.5, 167, 17
2023-03-30, 12:08:25.901, 1901.74, 16.34, 49.95, 400, 782, 46.52116013, 6.56510639, 9, 0.07, 429.6, 1.4, -0.3, 10.1, 1.8, 181, 17
2023-03-30, 12:08:27.008, 1899.39, 16.32, 49.96, 400, 751, 46.52116013, 6.56510830, 9, 0.07, 429.7, 1.6, -0.3, 10.0, 1.8, 169, 17
2023-03-30, 12:08:28.114, 1885.32, 16.31, 49.97, 400, 719, 46.52116013, 6.56511021, 9, 0.12, 429.6, 1.6, -0.4, 9.8, 1.6, 186, 17
2023-03-30, 12:08:29.221, 1910.03, 16.31, 49.93, 400, 727, 46.52116776, 6.56511021, 9, 0.09, 429.5, 1.4, -0.5, 9.9, 1.6, 207, 17
2023-03-30, 12:08:30.329, 1911.63, 16.34, 49.96, 400, 713, 46.52116776, 6.56511545, 9, 0.22, 429.4, 1.6, -0.3, 9.9, 1.5, 221, 17
2023-03-30, 12:08:31.434, 1912.15, 16.30, 49.94, 400, 717, 46.52116776, 6.56511021, 9, 0.11, 429.5, 1.6, -0.3, 9.6, 1.1, 216, 17
2023-03-30, 12:08:32.541, 1908.30, 16.25, 49.96, 400, 723, 46.52116776, 6.56510830, 9, 0.35, 429.3, 1.4, -0.1, 9.8, 1.2, 181, 17
2023-03-30, 12:08:33.648, 1903.63, 16.30, 49.93, 400, 715, 46.52116776, 6.56510639, 9, 0.10, 429.3, 1.5, -0.3, 9.9, 1.0, 178, 17
2023-03-30, 12:08:34.753, 1900.82, 16.30, 49.93, 400, 733, 46.52116776, 6.56510305, 9, 0.27, 429.2, 1.5, -0.4, 10.0, 1.7, 181, 17
2023-03-30, 12:08:35.858, 1898.31, 16.30, 49.93, 400, 721, 46.52116776, 6.56510019, 9, 0.22, 429.3, 1.5, -0.3, 9.7, 2.0, 174, 17
2023-03-30, 12:08:36.961, 1894.16, 16.31, 49.97, 400, 693, 46.52117538, 6.56509781, 9, 0.17, 429.3, 1.5, -0.4, 10.1, 1.6, 166, 17
2023-03-30, 12:08:38.065, 1890.54, 16.31, 49.93, 400, 692, 46.52117538, 6.56510019, 9, 0.07, 429.3, 1.5, -0.3, 9.7, 1.9, 175, 17
2023-03-30, 12:08:39.171, 1889.66, 16.32, 49.91, 400, 711, 46.52117538, 6.56509686, 9, 0.22, 429.3, 1.5, -0.3, 9.7, 2.2, 175, 17
2023-03-30, 12:08:40.275, 1884.70, 16.31, 49.93, 400, 695, 46.52117538, 6.56510544, 9, 0.19, 429.1, 1.4, -0.4, 10.3, 1.8, 187, 17
2023-03-30, 12:08:41.379, 1879.74, 16.28, 49.94, 400, 685, 46.52117538, 6.56510544, 9, 0.10, 429.0, 1.5, -0.4, 9.8, 1.5, 181, 17
2023-03-30, 12:08:42.483, 1875.59, 16.30, 49.93, 400, 678, 46.52117538, 6.56510544, 9, 0.24, 429.0, 1.4, -0.3, 10.0, 1.7, 169, 17
2023-03-30, 12:08:43.588, 1870.86, 16.31, 49.92, 400, 687, 46.52117538, 6.56510544, 9, 0.11, 429.0, 1.5, -0.3, 9.9, 1.8, 170, 17
2023-03-30, 12:08:44.695, 1866.13, 16.31, 49.91, 400, 692, 46.52117538, 6.56510830, 9, 0.20, 429.0, 1.5, -0.2, 9.6, 1.5, 146, 17
2023-03-30, 12:08:45.801, 1864.66, 16.31, 49.92, 400, 674, 46.52117538, 6.56510639, 9, 0.09, 429.0, 1.6, 0.1, 9.7, 1.5, 155, 17
2023-03-30, 12:08:46.907, 1858.06, 16.31, 49.89, 400, 672, 46.52117538, 6.56511307, 9, 0.28, 429.0, 1.5, -0.2, 10.0, 1.8, 162, 17
2023-03-30, 12:08:48.017, 1854.15, 16.31, 49.85, 400, 678, 46.52117538, 6.56511641, 9, 0.21, 429.0, 1.6, 0.0, 9.8, 1.4, 157, 17
2023-03-30, 12:08:49.124, 1844.00, 16.30, 49.84, 400, 677, 46.52118301, 6.56511545, 9, 0.11, 428.9, 1.6, -0.0, 10.0, 1.5, 155, 17
2023-03-30, 12:08:50.231, 1847.42, 16.31, 49.82, 400, 663, 46.52118301, 6.56511545, 9, 0.20, 428.9, 1.6, 0.1, 9.9, 1.5, 140, 17
2023-03-30, 12:08:51.337, 1841.12, 16.31, 49.77, 400, 677, 46.52119064, 6.56511641, 9, 0.17, 428.7, 1.6, -0.1, 9.5, 1.2, 132, 17
2023-03-30, 12:08:52.446, 1833.42, 16.30, 49.74, 400, 671, 46.52119064, 6.56511641, 9, 0.10, 428.8, 1.0, -0.1, 9.3, 1.2, 132, 17
2023-03-30, 12:09:16.690, 1325.84, 16.30, 49.57, 400, 680, 46.52119064, 6.56510305, 9, 0.03, 430.9, 0.5, -0.9, 0.3, 1.8, 181, 17
2023-03-30, 12:09:17.797, 1587.97, 16.31, 49.57, 400, 674, 46.52119064, 6.56510305, 9, 0.05, 430.9, 0.2, -1.0, 0.4, 1.8, 174, 17
2023-03-30, 12:09:18.903, 1851.41, 16.28, 49.60, 400, 688, 46.52119064, 6.56510305, 9, 0.10, 430.9, 0.3, -0.8, 359.8, 1.3, 196, 17
2023-03-30, 12:09:20.012, 1917.37, 16.28, 49.60, 400, 679, 46.52119064, 6.56510305, 9, 0.03, 430.9, 0.4, -1.0, 0.2, 2.4, 194, 17
2023-03-30, 12:09:21.118, 1938.91, 16.27, 49.60, 400, 681, 46.52119064, 6.56510305, 9, 0.13, 430.9, 0.3, -0.9, 360.0, 2.3, 189, 17
2023-03-30, 12:09:22.225, 1961.50, 16.28, 49.64, 400, 670, 46.52119064, 6.56510115, 9, 0.09, 430.9, 0.4, -1.0, 0.7, 2.2, 189, 17
2023-03-30, 12:09:23.332, 1960.65, 16.28, 49.63, 400, 670, 46.52119064, 6.56510019, 9, 0.07, 430.9, 0.3, -0.9, 0.3, 2.7, 188, 17
2023-03-30, 12:09:24.439, 1968.06, 16.27, 49.63, 400, 673, 46.52119064, 6.56510019, 9, 0.04, 430.9, 0.4, -0.9, 0.4, 4.3, 201, 17
2023-03-30, 12:09:25.547, 1967.02, 16.25, 49.68, 400, 674, 46.52119827, 6.56510019, 9, 0.06, 430.9, 0.5, -0.9, 0.2, 3.6, 195, 17
2023-03-30, 12:09:26.653, 1968.13, 16.24, 49.65, 400, 655, 46.52119827, 6.56509781, 9, 0.11, 430.9, 0.4, -0.6, 359.9, 4.7, 178, 17
2023-03-30, 12:09:27.761, 1967.60, 16.24, 49.63, 400, 645, 46.52119827, 6.56509781, 9, 0.13, 430.9, 0.4, -1.1, 0.5, 5.3, 174, 17
2023-03-30, 12:09:28.867, 1968.94, 16.23, 49.62, 400, 645, 46.52119827, 6.56509686, 9, 0.12, 430.9, 0.3, -0.9, 0.5, 4.2, 181, 17
2023-03-30, 12:09:29.974, 1968.71, 16.21, 49.67, 400, 646, 46.52119827, 6.56509495, 9, 0.12, 430.9, 0.4, -0.8, 0.1, 3.4, 187, 17
2023-03-30, 12:09:31.081, 1968.71, 16.21, 49.65, 400, 639, 46.52119827, 6.56509304, 9, 0.13, 430.9, 0.4, -1.0, 0.4, 3.4, 183, 17
2023-03-30, 12:09:32.189, 1969.53, 16.24, 49.64, 400, 641, 46.52119827, 6.56509209, 9, 0.13, 430.9, 0.4, -0.9, 359.9, 3.1, 181, 17
2023-03-30, 12:09:33.293, 1970.64, 16.21, 49.66, 400, 627, 46.52119827, 6.56509018, 9, 0.14, 430.9, 0.4, -0.8, 0.2, 2.6, 188, 17
2023-03-30, 12:09:34.423, 1972.86, 16.23, 49.68, 400, 629, 46.52119827, 6.56508780, 9, 0.12, 430.9, 0.4, -0.9, 360.0, 2.7, 185, 17
2023-03-30, 12:09:35.525, 1972.34, 16.23, 49.68, 400, 626, 46.52119827, 6.56508493, 9, 0.12, 430.9, 0.4, -0.9, 0.5, 3.0, 194, 17
2023-03-30, 12:09:36.627, 1974.79, 16.24, 49.64, 400, 633, 46.52119827, 6.56508398, 9, 0.12, 430.9, 0.3, -0.7, 0.4, 3.7, 182, 17
2023-03-30, 12:09:37.730, 1974.26, 16.23, 49.63, 400, 624, 46.52119827, 6.56508160, 9, 0.15, 430.9, 0.3, -0.8, 359.7, 3.9, 180, 17
2023-03-30, 12:09:38.833, 1976.19, 16.21, 49.69, 400, 620, 46.52119827, 6.56507969, 9, 0.14, 430.9, 0.3, -0.9, 0.6, 4.2, 182, 17
2023-03-30, 12:09:39.937, 1975.67, 16.23, 49.63, 400, 619, 46.52119827, 6.56507874, 9, 0.13, 430.9, 0.4, -1.0, 0.1, 4.6, 187, 17
2023-03-30, 12:09:41.043, 1974.33, 16.21, 49.62, 400, 610, 46.52119827, 6.56507683, 9, 0.12, 430.9, 0.4, -0.8, 0.2, 4.8, 185, 17
2023-03-30, 12:09:42.150, 1972.24, 16.21, 49.63, 400, 602, 46.52119827, 6.56507492, 9, 0.13, 430.9, 0.5, -1.0, 0.2, 3.8, 181, 17
2023-03-30, 12:09:43.255, 1975.73, 16.23, 49.63, 400, 602, 46.52119827, 6.56507349, 9, 0.17, 430.8, 0.3, -1.0, 0.2, 3.4, 173, 17
2023-03-30, 12:09:44.362, 1975.50, 16.20, 49.62, 400, 601, 46.52119827, 6.56507158, 9, 0.18, 430.8, 0.5, -0.9, 0.5, 3.1, 169, 17
2023-03-30, 12:09:45.469, 1977.20, 16.24, 49.64, 400, 603, 46.52120590, 6.56506872, 9, 0.20, 430.8, 0.4, -0.8, 0.4, 2.9, 165, 17
2023-03-30, 12:09:46.575, 1981.05, 16.23, 49.66, 400, 596, 46.52120590, 6.56506348, 9, 0.21, 430.8, 0.3, -1.0, 0.1, 3.1, 168, 17
2023-03-30, 12:09:47.683, 1983.34, 16.20, 49.62, 400, 591, 46.52120590, 6.56506157, 9, 0.15, 430.8, 0.5, -1.0, 0.3, 3.1, 166, 17
2023-03-30, 12:09:48.789, 1986.08, 16.21, 49.63, 400, 604, 46.52120590, 6.56506062, 9, 0.13, 430.8, 0.3, -1.0, 0.6, 3.4, 161, 17
2023-03-30, 12:09:49.895, 1990.22, 16.21, 49.62, 400, 601, 46.52120590, 6.56505823, 9, 0.13, 430.8, 0.4, -0.9, 0.3, 4.7, 170, 17
2023-03-30, 12:09:51.003, 1991.11, 16.20, 49.61, 400, 598, 46.52120590, 6.56505632, 9, 0.13, 430.8, 0.3, -0.8, 0.4, 3.6, 169, 17
2023-03-30, 12:09:52.110, 1994.43, 16.21, 49.61, 400, 594, 46.52120590, 6.56505537, 9, 0.11, 430.8, 0.4, -1.0, 0.5, 3.4, 177, 17
2023-03-30, 12:09:53.216, 1995.32, 16.21, 49.58, 400, 594, 46.52120590, 6.56505346, 9, 0.12, 430.8, 0.4, -1.0, 0.4, 3.8, 175, 17
2023-03-30, 12:09:54.324, 1996.20, 16.19, 49.59, 400, 595, 46.52120590, 6.56505108, 9, 0.19, 430.7, 0.4, -0.8, 360.0, 3.8, 171, 17
2023-03-30, 12:09:55.431, 1997.89, 16.20, 49.62, 400, 584, 46.52120590, 6.56505013, 9, 0.31, 430.7, 0.2, -0.8, 0.2, 3.2, 172, 17
2023-03-30, 12:09:56.536, 1987.58, 16.19, 49.61, 400, 587, 46.52120590, 6.56503677, 9, 0.35, 430.2, 0.3, -0.8, 0.5, 3.9, 164, 17
2023-03-30, 12:09:57.644, 1958.60, 16.20, 49.61, 400, 586, 46.52120590, 6.56503677, 9, 0.21, 430.1, 0.2, -0.8, 0.3, 3.4, 160, 17
2023-03-30, 12:09:58.752, 1886.59, 16.19, 49.62, 400, 593, 46.52121735, 6.56503487, 9, 0.15, 430.0, 0.4, -0.9, 0.4, 3.3, 164, 17
2023-03-30, 12:11:11.042, 2206.76, 16.14, 49.90, 400, 628, 46.52114105, 6.56489372, 11, 0.03, 426.0, 0.7, -1.6, 3.5, 3.0, 169, 17
2023-03-30, 12:11:12.148, 2558.42, 16.10, 49.91, 400, 622, 46.52114105, 6.56489372, 11, 0.03, 426.0, 0.6, -1.8, 3.4, 3.0, 156, 17
2023-03-30, 12:11:13.254, 2672.56, 16.13, 49.90, 400, 635, 46.52114105, 6.56489372, 11, 0.23, 426.0, 0.5, -1.7, 4.2, 3.1, 161, 17
2023-03-30, 12:11:14.359, 2683.73, 16.13, 49.90, 400, 631, 46.52114105, 6.56489372, 11, 0.23, 426.0, 0.6, -1.8, 3.7, 3.0, 179, 17
2023-03-30, 12:11:15.465, 2670.90, 16.13, 49.87, 400, 628, 46.52114105, 6.56489372, 11, 0.21, 426.0, 0.4, -1.7, 4.4, 2.6, 181, 17
2023-03-30, 12:11:16.572, 2662.61, 16.13, 49.92, 400, 625, 46.52113342, 6.56489372, 11, 0.18, 426.0, 0.4, -1.8, 4.1, 2.4, 181, 17
2023-03-30, 12:11:17.678, 2659.44, 16.13, 49.95, 400, 621, 46.52113342, 6.56489468, 11, 0.02, 426.0, 0.3, -1.8, 3.7, 2.3, 170, 17
2023-03-30, 12:11:18.784, 2686.44, 16.14, 49.90, 400, 622, 46.52112579, 6.56489372, 11, 0.06, 425.9, 0.3, -1.6, 4.2, 2.0, 172, 17
2023-03-30, 12:11:19.888, 2681.38, 16.12, 49.90, 400, 618, 46.52112579, 6.56489182, 11, 0.13, 425.9, 0.4, -1.7, 3.9, 2.2, 175, 17
2023-03-30, 12:11:20.992, 2678.05, 16.13, 49.88, 400, 618, 46.52112579, 6.56488848, 11, 0.14, 425.8, 0.4, -1.8, 3.2, 2.3, 166, 17
2023-03-30, 12:11:22.097, 2670.34, 16.13, 49.90, 400, 626, 46.52112579, 6.56488943, 11, 0.01, 425.8, 0.4, -1.7, 3.4, 2.7, 174, 17
2023-03-30, 12:11:23.200, 2662.58, 16.14, 49.95, 400, 615, 46.52111816, 6.56488562, 11, 0.15, 425.8, 0.0, -6.0, 4.6, 2.6, 181, 17
2023-03-30, 12:11:24.304, 2650.96, 16.14, 49.91, 400, 617, 46.52111816, 6.56488323, 11, 0.13, 425.8, 0.5, -2.0, 4.3, 3.0, 169, 17
2023-03-30, 12:11:25.408, 2567.69, 16.13, 49.88, 400, 610, 46.52111053, 6.56488562, 11, 0.13, 425.7, 0.5, -1.7, 3.7, 3.4, 168, 17
2023-03-30, 12:11:26.512, 2564.49, 16.14, 49.91, 400, 605, 46.52111053, 6.56488562, 11, 0.14, 425.7, 0.4, -1.8, 3.9, 3.3, 164, 17
2023-03-30, 12:11:27.622, 2592.40, 16.09, 49.92, 400, 605, 46.52111053, 6.56487846, 11, 0.08, 425.7, 0.4, -1.8, 4.0, 3.5, 165, 17
2023-03-30, 12:11:28.728, 2578.07, 16.10, 49.91, 400, 603, 46.52111053, 6.56488037, 11, 0.06, 425.6, 0.0, -6.2, 3.7, 3.3, 169, 17
2023-03-30, 12:11:29.833, 2564.56, 16.12, 49.94, 400, 599, 46.52111053, 6.56488037, 11, 0.13, 425.6, 0.5, -1.9, 4.2, 3.6, 173, 17
2023-03-30, 12:11:30.941, 2569.85, 16.12, 49.91, 400, 597, 46.52111053, 6.56488132, 11, 0.10, 425.6, 0.5, -2.1, 3.9, 3.8, 159, 17
2023-03-30, 12:11:32.049, 2560.28, 16.10, 49.91, 400, 596, 46.52111053, 6.56488323, 11, 0.08, 425.6, 0.4, -1.8, 3.5, 3.8, 159, 17
2023-03-30, 12:11:33.156, 2553.85, 16.10, 49.88, 400, 593, 46.52111816, 6.56488562, 11, 0.18, 425.6, 0.4, -1.8, 3.6, 4.1, 163, 17
2023-03-30, 12:11:34.289, 2548.53, 16.07, 49.95, 400, 582, 46.52111816, 6.56489849, 11, 0.35, 425.6, 0.4, -2.0, 4.0, 4.5, 163, 17
2023-03-30, 12:11:35.394, 2551.96, 16.07, 49.92, 400, 587, 46.52111816, 6.56488657, 11, 0.33, 425.6, 0.4, -2.1, 3.9, 4.4, 160, 17
2023-03-30, 12:11:36.498, 2544.03, 16.07, 49.92, 400, 584, 46.52111816, 6.56489182, 11, 0.28, 425.6, 0.5, -1.8, 3.5, 4.3, 163, 17
2023-03-30, 12:11:37.602, 2545.82, 16.09, 49.90, 400, 588, 46.52111053, 6.56489468, 11, 0.24, 425.5, 0.4, -1.9, 4.4, 3.1, 162, 17
2023-03-30, 12:11:38.707, 2553.98, 16.07, 49.95, 400, 582, 46.52111053, 6.56489849, 11, 0.01, 425.5, 0.4, -2.0, 4.3, 3.2, 159, 17
2023-03-30, 12:11:39.815, 2555.32, 16.07, 49.95, 400, 568, 46.52111053, 6.56490183, 11, 0.10, 425.4, 0.3, -1.9, 3.7, 4.1, 164, 17
